col1,col2,col3,col4,target
3.6077,6.8576,-1.1622,0.28231,0
5.591,10.4643,-4.3839,-4.3379,0
1.3114,4.5462,2.2935,0.22541,0
3.7022,6.9942,-1.8511,-0.12889,0
4.364,-3.1039,2.3757,0.78532,0
3.5829,1.4423,1.0219,1.4008,0
5.1731,3.9606,-1.983,0.40774,0
2.4012,1.6223,3.0312,0.71679,0
4.7965,6.9859,-1.9967,-0.35001,0
3.4916,8.5709,-3.0326,-0.59182,0
4.0932,5.4132,-1.8219,0.23576,0
5.2012,0.32694,0.17965,1.1797,0
-0.45062,-1.3678,7.0858,-0.40303,0
4.8451,8.1116,-2.9512,-1.4724,0
0.74841,7.2756,1.1504,-0.5388,0
0.040498,8.5234,1.4461,-3.9306,0
2.8672,10.0008,-3.2049,-3.1095,0
2.7961,2.121,1.8385,0.38317,0
-0.7056,8.7241,2.2215,-4.5965,0
4.1542,7.2756,-2.4766,-1.2099,0
1.8216,-6.4748,8.0514,-0.41855,0
3.5862,-3.0957,2.8093,0.24481,0
0.66191,9.6594,-0.28819,-1.6638,0
4.7926,1.7071,-0.051701,1.4926,0
4.6499,7.6336,-1.9427,-0.37458,0
4.0422,-4.391,4.7466,1.137,0
2.2546,8.0992,-0.24877,-3.2698,0
4.7114,2.0755,-0.2702,1.2379,0
3.2414,0.40971,1.4015,1.1952,0
