col1,col2,col3,col4,target
-2.3142,2.0838,-0.46813,-1.6767,0
0.27331,4.8773,-4.9194,-5.8198,0
-2.6406,-4.4159,5.983,-0.13924,0
-3.506,-12.5667,15.1606,-0.75216,0
0.53936,3.8944,-4.8166,-4.3418,0
-3.0731,-0.53181,2.3877,0.77627,0
-1.7582,2.7397,-2.5323,-2.234,0
-0.014902,-1.0243,-0.94024,0.64955,0
-1.0292,-6.3879,5.5255,0.79955,0
-1.4454,-8.4385,8.8483,0.96894,0
0.47368,3.3605,-4.5064,-4.0431,0
-3.6053,-5.974,10.0916,-0.82846,0
-0.36025,-4.449,2.1067,0.94308,0
-0.30432,2.6528,-2.7756,-0.65647,0
-1.4628,-1.5706,2.4357,0.49826,0
1.581,0.86909,-2.3138,0.82412,0
-1.4427,3.2922,-1.9702,-3.4392,0
-0.025314,-0.17383,-0.11339,1.2198,0
1.2279,4.0309,-4.6435,-3.9125,0
-2.2501,3.3129,-0.88369,-2.8974,0
-0.89569,3.0025,-3.6067,-3.4457,0
