col1,col2,col3,col4,target
-0.8471,3.1329,-3.0112,-2.9388,0
-0.89569,3.0025,-3.6067,-3.4457,0
-3.8073,-8.0971,10.1772,0.65084,0
-1.6677,-7.1535,7.8929,0.96765,0
0.20216,1.9182,-3.2828,-0.61768,0
-2.0066,-6.719,9.0162,0.099985,0
1.3518,1.0595,-2.3437,0.39998,0
-3.9204,4.0723,-0.23678,-2.1151,0
-1.9116,-6.1603,5.606,0.48533,0
-2.8833,1.7713,0.68946,-0.4638,0
0.30081,0.17381,-1.7542,0.48921,0
-1.6641,-1.3678,1.997,0.52283,0
-1.3907,-1.3781,2.3055,-0.021566,0
1.7331,3.9544,-4.7412,-2.5017,0
0.066129,2.4914,-2.9401,-0.62156,0
-0.17296,-1.1816,1.3818,0.7336,0
