col1,col2,col3,col4,target
0.84546,3.4826,-3.6307,-1.3961,0
-0.55648,3.2136,-3.3085,-2.7965,0
-2.1802,3.3791,-1.2256,-2.6621,0
0.16358,-3.3584,1.3749,1.3569,0
-4.5531,-12.5854,15.4417,-1.4983,0
-1.7713,-10.7665,10.2184,-1.0043,0
-0.69879,-3.3771,4.1211,1.5043,0
-0.40857,3.0977,-2.9607,-2.6892,0
-4.8554,-5.9037,10.9818,-0.82199,0
0.11686,3.735,-4.4379,-4.3741,0
-0.90784,-7.9026,6.7807,0.34179,0
-2.3142,2.0838,-0.46813,-1.6767,0
-1.2792,2.1376,-0.47584,-1.3974,0
-2.456,-0.24418,1.4041,-0.45863,0
-1.6706,-2.09,1.584,0.71162,0
1.3183,1.9017,-3.3111,0.065071,0
-2.3142,-0.68494,1.9833,-0.44829,0
0.64376,3.764,-4.4738,-4.0483,0
0.6818,4.8504,-5.2133,-6.1043,0
-0.69078,-0.50077,-0.35417,0.47498,0
-3.9297,-6.0816,10.0958,-1.0147,0
-1.2424,-1.7175,-0.52553,-0.21036,0
